"Plant_id" "Plant_sp" "Response" "Anthrenus_sp" "Cardiophorus_sp" "Coleoptera_sp1" "Diptera_sp1" "Diptera_sp10" "Halictidae_sp1" "Heliotaurus_ruficollis" "Lasioglossum_sp2" "Lasioglossum_sp3" "Lobonyx_aeneus" "Microlepidoptera" "Mordellidae_sp1" "Nitidulidae_sp1" "Nustera_distigma" "Rhyncomyia_cupraea" "Plot" "Type" "N_flowers"
"1164" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1165" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1166" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1167" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1168" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1169" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1170" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1171" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1172" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1173" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1174" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1175" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1176" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1177" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1178" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1179" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1180" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1181" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1182" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1183" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1184" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1185" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1186" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1187" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1188" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1189" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1190" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1191" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1192" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1193" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1194" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1195" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1196" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1197" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1198" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1199" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1200" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1201" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1202" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1203" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1204" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1205" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1206" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1207" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1208" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1209" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1210" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1211" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1212" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1213" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1214" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1215" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1216" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1217" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1218" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1219" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1220" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1221" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1222" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1223" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1224" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1225" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1226" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1227" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1228" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1229" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1230" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1231" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1232" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1233" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1234" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1235" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1236" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1237" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1238" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1239" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1240" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1241" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1242" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1243" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1244" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1245" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1246" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1247" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1248" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1249" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1250" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1251" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1252" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1253" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1254" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1255" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1256" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1257" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1258" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1259" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1260" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1261" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1262" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1263" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1264" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1265" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1266" "451" "AVEL" 1 0.247644017252489 0 0 0 0 0.0418100288867838 0 0 0 0 0 0 0 0 0 "E" "binomial" 35
"1267" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1268" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1269" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1270" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1271" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1272" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1273" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1274" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1275" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1276" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1277" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1278" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1279" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1280" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1281" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1282" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1283" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1284" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1285" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1286" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1287" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1288" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1289" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1290" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1291" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1292" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1293" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1294" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1295" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1296" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1297" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1298" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1299" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1300" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1301" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1302" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1303" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1304" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1305" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1306" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1307" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1308" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1309" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1310" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1311" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1312" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1313" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1314" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1315" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1316" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1317" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1318" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1319" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1320" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1321" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1322" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1323" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1324" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1325" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1326" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1327" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1328" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1329" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1330" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1331" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1332" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1333" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1334" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1335" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1336" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1337" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1338" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1339" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1340" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1341" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1342" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1343" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1344" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1345" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1346" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1347" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1348" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1349" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1350" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1351" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1352" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1353" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1354" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1355" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1356" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1357" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
"1358" "452" "AVEL" 1 0.0867170969503664 0 0 0 0 0 0 0 0 0 0 0 0.0433585484751832 0 0 "E" "binomial" 20
